Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:4]-[C;D1:5].[C;D4:1]-[C;D2:2]#[N;D1:6].[O;D0:3]$[N:1]:[C:2]:[C;D3:3](-[C;D4:4](-[C;D2:5]#[N:6])(-[C;D2:7]-[C;D2:8])-[C;D2:10]-[C;D2:9]):[C:11]:[N:12]>>[C;D2:7](-[C;D2:8])-[Br;D1:13].[C;D2:9]-[C;D2:10]-[Br;D1:14].[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[C;D2:5]#[N:6]):[C:11]:[N:12]	1	1	3371	Cc1ncc(C2(C(=O)O)CCOCC2)cn1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:4]-[P;D4:6](=[O;D1:5])(-[O;D1:7])-[O;D1:8].[C;D4:1]-[C;D2:2]=[O;D1:3]$[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]=[C;D1:4].[O;D1:3]=[O;D2+:6]-[O;D1-:5]	1	1	2565	CCOC(=O)C1CCC(O)(C(=O)O)CC1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:4]-[S;D4:6](-[N;D1:5])(=[O;D1:7])=[O;D1:8].[C;D4:1]-[C;D2:2]=[O;D1:3]$[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]-[O;D1:3]	1	1	5176	CC(C)(C)[C@@](C)(O)C(=O)O
[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:4]-[C;D3:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[O;D1:4]-[C;D3:5]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[N;D2:5]:[N;D2:6]:1>>[N;D1-:4]=[N;D2+:5]=[N;D1-:6].[C;D3:1]-[C;D2:2]#[N;D1:3]	1	1	6119	CC(C)(C)C(=O)Oc1ccccc1-c1nnn[nH]1
[C;D4:1]-[C;D3:2]-1-[C;D2:3]-[C;D2:4]-[C;D3:5](-[O;D1:6])-[C;D2:7]-[C;D2:8]-1>>[C;D4:1]-[C;D3:2]:1:[C;D2:3]:[C;D2:4]:[C;D3:5](-[O;D1:6]):[C;D2:7]:[C;D2:8]:1$[C;D2:1]-[C;D4:2](-[C;D1:3])(-[C;D2:4])-[C;D3:5](:[C;D2:6]):[C;D2:7]>>[C;D2:1]-[C;D4:2](-[C;D1:3])(-[C;D2:4])-[O;D1:8].[C;D2:5](:[C;D2:6]):[C;D2:7]	1	1	3564	CCC(C)(CC)C1CCC(O)CC1
[C;D4:1]-[C;D3:2]:1:[C;D2:3]:[C;D3:4](-[N;D2:5]-[C;D3:6]):[C;D2:7]:[C;D3:8](-[C;D4:9]):[C;D3:10]:1-[O;D1:11]>>[C;D4:1]-[C;D3:2]-1=[C;D2:3]-[C;D3:4](=[N;D2:5]-[C;D3:6])-[C;D2:7]=[C;D3:8](-[C;D4:9])-[C;D3:10]-1=[O;D1:11]$[C:1]-[C:2]-1=[C;D2:3]-[C;D3:4](=[N;D2:5]-[C;D3:6])-[C;D2:7]=[C:8](-[C:9])-[C:10]-1>>[C:1]-[C:2]-1=[C;D2:3]-[C;D3:4](-[C;D2:7]=[C:8](-[C:9])-[C:10]-1)=[O;D1:11].[N;D1:5]-[C;D3:6]	1	1	9030	CC(C)(C)c1cc(Nc2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1O
[C;D4:1]-[C;D3:2]:1:[C;D2:3]:[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D2:6]):[N;D2:8]:1>>[C;D4:1]-[C;D3:2](-[N;D2:8]-[C;D3:7](:[C;D3:4](-[C;D1:3]):[C;D2:5]):[C;D2:6])=[O;D1:9]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D4:5]>>[C;D3:3](=[O;D1:4])(-[C;D4:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]	1	1	5062	CC(C)(C)c1cc2ccccc2[nH]1
[C;D4:1]-[C;D3:2]:1:[C;D2:3]:[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D3:6]):[N;D2:8]:1>>[C;D4:1]-[C;D2:2]#[C;D2:3]-[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D3:6])-[N;D1:8]$[C:1]-[C;D2:2]#[C;D2:3]-[C;D3:4](:[C;D2:5]):[C;D3:6]>>[C;D3:4](:[C;D2:5])(:[C;D3:6])-[Br;D1:7].[C:1]-[C;D2:2]#[C;D1:3]	1	1	19	CC(C)(C)c1cc2cc([N+](=O)[O-])cc(C#N)c2[nH]1
[C;D4:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](:[C;D2:6]):[N;D3:8]:1-[C;D2:9]):[C;D2:7]>>[C;D4:1]-[C;D3:2](-[N;D2:3]-[C;D3:4](:[C;D3:5](:[C;D2:6])-[N;D2:8]-[C;D2:9]):[C;D2:7])=[O;D1:10]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[C;D3:5]	1	1	730	CCC(C)(C)c1nc2cc(NC(C)=O)ccc2n1CC1CCOCC1
[C;D4:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](-[C;D3:6]):[O;D2:7]:1>>[C;D4:1]-[C;D3:2](-[N;D2:3]-[N;D2:4]-[C;D3:5](-[C;D3:6])=[O;D1:7])=[O;D1:8]$[C:1]-[C:2](=[O:3])-[N;D2:4]-[N;D2:5]-[C;D3:6](=[O;D1:7])-[C;D3:8]>>[C;D3:6](=[O;D1:7])(-[C;D3:8])-[O;D1:9].[C:1]-[C:2](=[O:3])-[N;D2:4]-[N;D1:5]	1	1	2069	CC(C)(C)OC(=O)NCC1(c2nnc(C3CC[C@@H]4CN3C(=O)N4OCc3ccccc3)o2)CC1
[C;D4:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](-[N;D1:6]):[O;D2:7]:1>>[C;D2:5](#[N;D1:6])-[Br;D1:8].[C;D4:1]-[C;D3:2](-[N;D2:3]-[N;D1:4])=[O;D1:7]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[N;D1:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:7]-[C;D1:6].[N;D1:4]-[N;D1:5]	1	1	2495	C[C@](O)(c1nnc(N)o1)C(F)(F)F
[C;D4:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](-[N;D1:6]):[O;D2:7]:1>>[C;D2:5](#[N;D1:6])-[Br;D1:8].[C;D4:1]-[C;D3:2](-[N;D2:3]-[N;D1:4])=[O;D1:7]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[N;D1:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:8]-[C;D2:7]-[C:6].[N;D1:4]-[N;D1:5]	1	1	1512	CCC(O)(c1nnc(N)o1)C(F)(F)F
[C;D4:1]-[C;D3:2]:1:[N;D2:3]:[O;D2:4]:[C;D3:5](=[O;D1:6]):[N;D2:7]:1>>[C;D4:1]-[C;D3:2](-[N;D2:3]-[O;D1:4])=[N;D1:7].[C;D3:5](=[O;D1:6])(-[N;D3:10]:1:[C;D2:9]:[C:8]:[N:17]:[C;D2:16]:1)-[N;D3:11]:2:[C;D2:12]:[C:13]:[N:14]:[C;D2:15]:2$[C;D4:1]-[C;D3:2](=[N;D1:3])-[N;D2:4]-[O;D1:5]>>[C;D4:1]-[C;D2:2]#[N;D1:3].[N;D1:4]-[O;D1:5]	1	1	5571	CC(C)(C)OC(=O)NCC1(c2noc(=O)[nH]2)CC12CCCCC2
[C;D4:1]-[C;D3:5]-1-[C;D3:3](-[C;D3:2])-[O;D2:4]-1>>[O;D1:4]-[O;D2:8]-[C;D3:7](=[O:6])-[C:9]:1:[C:10]:[C:11]:[C:12]:[C:13](-[Cl:14]):[C:15]:1.[C;D4:1]-[C;D2:5]=[C;D2:3]-[C;D3:2]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]	1	1	2155	CC1(C)Oc2ccc(CC(=O)NC3CCCc4ccccc43)cc2C2OC21
[C;D4:1]-[C;D3:6]:1:[C;D3:5](-[C;D3:3](-[C:2])=[O:4]):[C;D2:9]:[N;D2:8]:[N;D2:7]:1>>[C;D4:1]-[C;D3:6](-[C;D3:5](-[C;D3:3](-[C:2])=[O:4])=[C;D2:9]-[N;D3:11](-[C;D1:10])-[C;D1:12])=[O;D1:13].[N;D1:7]-[N;D1:8]$[N;D3:1]-[C;D2:2]=[C;D3:3](-[C;D3:4](=[O:5])-[C:6])-[C;D3:8](-[C:7])=[O:9]>>[N;D3:1]-[C;D3:2](-[O;D2:11]-[C;D1:10])-[O;D2:12]-[C;D1:13].[C;D2:3](-[C;D3:4](=[O:5])-[C:6])-[C;D3:8](-[C:7])=[O:9]	1	1	3952	CC1(C)CCC(=O)c2cn[nH]c21
[C;D4:1]-[C;D4:3](-[C;D3:2])(-[C;D1:4])-[O;D1:5]>>[C;D4:1]-[C;D3:3](-[C;D3:2])=[O;D1:5].[C;D1:4]-[Li;D1:6]$[C;D4:1]-[C;D3:3](-[C;D3:2])=[O;D1:4]>>[C;D4:1]-[C;D3:3](-[C;D3:2])-[O;D1:4]	1	1	5446	CC(C)(C)OC(=O)NC12CC3CC(CC(C3)C1(C)O)C2
[C;D4:1]-[C;D4:3]-1(-[C;D3:2])-[N;D2:4]=[C;D3:5](-[C;D1:6])-[C;D3:7](=[S:8])-[N;D2:9]-1>>[C;D3:5](-[C;D1:6])(-[C;D3:7](=[S:8])-[N;D1:9])=[O;D1:10].[C;D4:1]-[C;D3:3](-[C;D3:2])=[N;D1:4]$[C;D3:1]=[N;D1:2]>>[C;D3:1]=[N;D2:2]-[S;D3:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])=[O;D1:8]	1	1	853	COC1CCC2(CC1)Cc1ccc(OCCCF)cc1C21N=C(C)C(=S)N1
[C;D4:1]-[N;D1:2]>>[C;D4:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[C;D2:5]-[Cl:6]$[C;D1:1]-[C;D4:2](-[C;D1:3])(-[C;D2:4])-[N;D2:5]-[C;D3:6](=[O;D1:7])-[C;D2:8]>>[O;D1:7]=[C;D3:10](-[C;D1:9])-[O;D1:11].[C;D1:1]-[C;D4:2](-[C;D1:3])(-[C;D2:4])-[O;D1:12].[N;D1:5]#[C;D2:6]-[C;D2:8]	1	1	142	CC(C)(N)Cc1cccc(Br)c1
[C;D4:1]-[N;D1:2]>>[C;D4:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[C;D2:5]-[Cl:6]$[C;D2:1]-[C;D4:2](-[C;D1:3])(-[C;D1:4])-[N;D2:5]-[C;D3:6](=[O;D1:7])-[C;D2:8]>>[O;D1:7]=[C;D3:10](-[C;D1:9])-[O;D1:11].[C;D2:1]-[C;D4:2](-[C;D1:3])(-[C;D1:4])-[O;D1:12].[N;D1:5]#[C;D2:6]-[C;D2:8]	1	1	3577	Cc1ccc(CC(C)(C)N)cc1
[C;D4:1]-[N;D1:2]>>[C;D4:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]:1:[C:8]:[C:9]:[C:10]:[C:11]:[C:12]:1$[C;D1:1]-[C;D4:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[O;D2:6]-[C;D2:7])(-[C;D2:8])-[C;D2:9]>>[C;D1:1]-[C;D4:2](-[C;D3:4](=[O;D1:5])-[O;D1:10])(-[C;D2:8])-[C;D2:9].[N;D2:3](=[N;D2+:12]=[N;D1-:11])-[P;D4:13](=[O;D1:14])(-[C;D3:15]:1:[C:16]:[C:17]:[C:18]:[C:19]:[C:20]:1)-[C;D3:21]:2:[C:22]:[C:23]:[C:24]:[C:25]:[C:26]:2.[O;D1:6]-[C;D2:7]	1	1	4195	CC1(N)CCC2(CC1)OCCO2
[C;D4:1]-[N;D1:2]>>[C;D4:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]$[C;D4:1]-[C;D2:2]-[C;D2:3]-[C;D3:4](=[O:5])-[O:6]>>[C;D4:1]-[C;D2:2]=[C;D2:3]-[C;D3:4](=[O:5])-[O:6]	1	1	5619	CCCCCCCOc1ccc(CC[C@@](C)(N)CCC(=O)O)cc1
[C;D4:1]-[N;D1:2]>>[C;D4:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D4:1]-[C;D2:2]-[C;D3:3]>>[C;D4:1]-[C;D3:2](-[C;D3:3])-[Cl;D1:4]	1	1	3049	CC(C)(N)Cc1ccc2c(c1)OCO2
[C;D4:1]-[N;D2:2]-[C;D2:3]-[C;D3:4](=[O:5])-[N:6]>>[C;D2:3](-[C;D3:4](=[O:5])-[N:6])-[Br;D1:7].[C;D4:1]-[N;D1:2]$[C;D4:1]-[N;D1:2]>>[C;D4:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]:1:[C:8]:[C:9]:[C:10]:[C:11]:[C:12]:1	1	1	332	CCOC(=O)C12CCC(NCC(=O)N3CCC[C@H]3C#N)(CC1)CC2
[C;D4:1]-[N;D2:2]-[C;D2:3]-[C;D3:4]-[O;D1:5]>>[C;D2:3]-1-[C;D3:4]-[O;D2:5]-1.[C;D4:1]-[N;D1:2]$[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]	1	1	3868	CC(C)(C)NCC(O)COc1ccccc1-c1ccc(Cl)nn1
[C;D4:1]-[N;D2:2]-[C;D3:3](-[C;D1:4])-[C;D1:5]>>[C;D3:3](-[C;D1:4])(-[C;D1:5])=[O;D1:6].[C;D4:1]-[N;D1:2]$[C;D4:1]-[N;D1:2]>>[C;D4:1]-[N;D2:2]-[S;D3:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])=[O;D1:8]	1	1	4489	C=CC[C@H](c1cccc(Cl)c1)[C@](C)(NC(C)C)c1ccc(Cl)cc1
[C;D4:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[C;D4:1]-[N;D1:2]$[C;D1:1]-[C;D4:2](-[N;D1:3])(-[C;D2:4]#[N;D1:5])-[C;D2:6]>>[C;D1:1]-[C;D3:2](-[C;D2:6])=[O;D1:7].[C;D1:4]#[N;D1:5].[N;D0:3]	1	1	6558	CC(C#N)(Cn1ncc2cc([N+](=O)[O-])ccc21)NC(=O)c1ccc(OC(F)(F)F)cc1
[C;D4:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D2:3](=[O;D1:4])=[N;D2:5]-[C;D3:6].[C;D4:1]-[N;D1:2]$[N;D1:1]#[C;D2:2]-[C;D4:3](-[N;D1:4])(-[C;D2:5])-[C;D2:6]>>[C;D3:3](-[C;D2:5])(-[C;D2:6])=[O;D1:7].[N;D1:1]#[C;D1:2].[N;D0:4]	1	1	9226	N#CC1(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CCN(Cc2ccccc2)CC1
[C;D4:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[C;D4:1]-[N;D1:2]$[C;D4:1]-[N;D1:2]>>[C;D4:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]	1	1	1651	Cc1ccc(S(=O)(=O)NC2CCCC2(C)NC(=O)OC(C)(C)C)cc1
[C;D4:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D4:1]-[N;D1:2]$[N;D1:1]#[C;D2:2]-[C;D4:3](-[N;D1:4])(-[C;D2:5])-[C;D2:6]>>[C;D3:3](-[C;D2:5])(-[C;D2:6])=[O;D1:7].[N;D1:1]#[C;D1:2].[N;D0:4]	1	1	3298	N#CC1(NC(=O)OCc2ccccc2)CCC(F)(CO)CC1
[C;D4:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[C:6]:[S;D2:7]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[C:6]:[S;D2:7]:1)-[Br;D1:8].[C;D4:1]-[N;D1:2]$[C;D3:1]-[C;D3:2]:1:[C;D2:3]:[S;D2:4]:[C;D3:5](-[Br;D1:6]):[N;D2:7]:1>>[C;D3:1]-[C;D3:2](-[C;D2:3]-[S;D2:4]-[C;D2:5]#[N;D1:7])=[O;D1:8].[Br;D0:6]	1	1	1958	CC(C)(CO)Nc1nc(-c2ccc(Br)cc2F)cs1
[C;D4:1]-[N;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[O;D2:11]-[S;D4:8](-[C:7])(=[O:9])=[O:10].[C;D4:1]-[N;D1:2]$[C;D2:1]-[N;D2:2]-[C;D3:3]:1:[C;D3:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1>>[C;D3:3]:1(:[C;D3:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1)-[Cl;D1:9].[C;D2:1]-[N;D1:2]	1	1	48	CC(C)(CNc1c([N+](=O)[O-])cnc2cc(OCc3ccccc3)ccc12)NS(C)(=O)=O
[C;D4:1]-[N;D3:2](-[C;D2:3]-[C;D3:4])-[C;D3:5]>>[C;D2:3](-[C;D3:4])-[Br;D1:6].[C;D4:1]-[N;D2:2]-[C;D3:5]$[C;D4:1]-[N;D2:2]-[C;D3:3](:[C;D2:4]):[C;D2:5]>>[C;D3:3](:[C;D2:4])(:[C;D2:5])-[F;D1:6].[C;D4:1]-[N;D1:2]	1	1	8859	CC(C)(C)N(CC1CC1)c1ccc([N+](=O)[O-])c(C(F)(F)F)c1
[C;D4:1]-[N;D3:2](-[N;D2:3]-[C:4](=[O:5])-[C:6])-[C;D3:7](=[O;D1:8])-[C;D3:9]>>[C;D3:7](=[O;D1:8])(-[C;D3:9])-[Cl;D1:10].[C;D4:1]-[N;D2:2]-[N;D2:3]-[C:4](=[O:5])-[C:6]$[N;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[N;D2:1]-[N;D1:2]	1	1	8156	CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccncc1
[C;D4:1]-[N;D3:2](-[N;D2:3]=[O;D1:4])-[C;D3:5]>>[C;D4:1]-[N;D2:2]-[C;D3:5].[N;D2:3](=[O;D1:4])-[O;D1:6]$[C;D4:1]-[N;D2:2]-[C;D3:3](:[C;D2:4]):[C;D2:5]>>[C;D3:3](:[C;D2:4])(:[C;D2:5])-[Br;D1:6].[C;D4:1]-[N;D1:2]	1	1	7327	CC(C)(C)N(N=O)c1ccccc1
[C;D4:1]-[N;D3:2]-1-[C;D3:3](=[O:4])-[C;D3:5]:[C;D3:7](:[C;D3:6])-[C;D3:8]-1-[O;D1:9]>>[C;D2:8](=[O;D1:9])-[N;D3:11](-[C;D1:10])-[C;D1:12].[C;D4:1]-[N;D2:2]-[C;D3:3](=[O:4])-[C;D3:5]:[C;D2:7]:[C;D3:6]$[C;D4:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[C;D4:1]-[N;D1:2]	1	1	1631	CC(C)(c1ccccc1)N1C(=O)c2ccc(F)c(Cl)c2C1O
[C;D4:1]-[N;D3:2]:1:[C;D3:3](=[O;D1:4]):[N;D3:5](-[C;D2:6]):[C;D3:7](=[O;D1:8]):[C;D3:9](-[C;D3:10](=[O;D1:11])-[N;D2:12]-[C;D2:13]-[C;D3:14](=[O:15])-[O;D1:16]):[C;D3:17]:1-[O;D1:18]>>[C;D2:10](=[O;D1:11])=[N;D2:12]-[C;D2:13]-[C;D3:14](=[O:15])-[O;D2:16]-[C;D2:20]-[C;D1:19].[C;D4:1]-[N;D3:2]-1-[C;D3:3](=[O;D1:4])-[N;D3:5](-[C;D2:6])-[C;D3:7](=[O;D1:8])-[C;D2:9]-[C;D3:17]-1=[O;D1:18]$[C;D4:1]-[N;D3:2]-1-[C;D3:3](=[O;D1:4])-[C;D2:5]-[C;D3:6](=[O;D1:7])-[N;D3:8](-[C;D2:9])-[C;D3:10]-1=[O;D1:11]>>[C;D3:3](=[O;D1:4])(-[C;D2:5]-[C;D3:6](=[O;D1:7])-[Cl;D1:13])-[Cl;D1:12].[C;D4:1]-[N;D2:2]=[C;D2:10]=[O;D1:11].[N;D1:8]-[C;D2:9]	1	1	8740	CC(C)(C)n1c(O)c(C(=O)NCC(=O)O)c(=O)n(Cc2ccccc2Br)c1=O
[C;D4:1]-[N;D3:3](-[C;D2:2])-[C;D3:4](:[C;D2:5]):[C;D2:7]:[N:6]>>[C;D3:4](:[C;D2:5])(:[C;D2:7]:[N:6])-[Br;D1:8].[C;D4:1]-[N;D2:3]-[C;D2:2]$[C;D4:1]-[N;D2:3]-[C;D2:2]>>[C;D4:1]-[N;D3:3](-[C;D2:2])-[C;D2:8]-[C;D3:7]:1:[C:6]:[C:5]:[C:4]:[C:10]:[C:9]:1	1	1	2412	CC(C)(C)OC(=O)N1CCC2(CCCN2c2cccnc2)C1
[C;D4:1]-[N;D3:3](-[C;D2:2])-[N;D2:4]=[O;D1:5]>>[C;D4:1]-[N;D2:3]-[C;D2:2].[N;D2:4](=[O;D1:5])-[O;D1:6]$[C;D2:1]-[N;D3:2](-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6])-[C;D2:7]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:8].[C;D2:1]-[N;D2:2]-[C;D2:7]	1	1	766	CC1(C)CN(S(C)(=O)=O)CCN1N=O
[C;D4:1]-[N;D3:3](-[C;D4:2])-[C;D1:4]>>[C;D1:4]=[O;D1:5].[C;D4:1]-[N;D2:3]-[C;D4:2]$[C:1]-1-[N:2]-[C;D3:3](=[O:4])-[N;D3:5](-[C;D1:6])-[C;D3:7]-1=[O:8]>>[C;D1:6]-[I;D1:9].[C:1]-1-[N:2]-[C;D3:3](=[O:4])-[N;D2:5]-[C;D3:7]-1=[O:8]	1	1	239	CCC1(C)CC2(NC(=O)N(C)C2=O)C(C)C(C)(CC)N1C
[C;D4:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D4:1]-[O;D1:2]$[C;D2:1]-[C;D4:2](-[O;D1:3])(-[C;D2:4]-[C;D3:5])-[C;D2:6]>>[C;D2:4](-[C;D3:5])-[Mg;D2:8]-[Br;D1:7].[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D2:6]	1	1	9784	CCOC(=O)c1ccc(N2CCC(CC3CCCCC3)(OC)CC2)cc1
[C;D4:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D4:1]-[O;D1:2]$[C;D3:1]-[C;D4:2](-[C;D1:3])(-[C;D1:4])-[O;D1:5]>>[C;D3:1]-[C;D3:2](-[C;D1:3])=[O;D1:5].[C;D1:4]-[Li;D1:6]	1	1	354	CCCc1nc(CC)n(-c2ccc(C(C)(C)OC)cc2)c(=O)c1Cc1ccc(-c2ccccc2C#N)cc1
[C;D4:1]-[O;D2:2]-[C;D2:3]-[C;D3:4]:1:[C:5]:[O:6]:[N:7]:[C:8]:1>>[C;D2:3](-[C;D3:4]:1:[C:5]:[O:6]:[N:7]:[C:8]:1)-[Cl;D1:9].[C;D4:1]-[O;D1:2]$[C;D1:1]-[C;D4:2](-[O;D1:3])(-[C;D2:4])-[C;D2:5]>>[C;D1:1]-[Mg;D2:7]-[Br;D1:6].[C;D3:2](=[O;D1:3])(-[C;D2:4])-[C;D2:5]	1	1	8121	CC1(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)C[C@@H]2CC[C@H](C1)C21OCCO1
[C;D4:1]-[O;D2:2]-[C;D2:3]-[O;D2:4]>>[C;D2:3](-[O;D2:4])-[Cl;D1:5].[C;D4:1]-[O;D1:2]$[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D4:4]-[O;D1:5]>>[C;D2:3]-1-[C;D4:4]-[O;D2:5]-1.[C;D3:1]-[O;D1:2]	1	1	7272	COc1cc([N+](=O)[O-])ccc1OCC(C)(C)OCOCC[Si](C)(C)C
[C;D4:1]-[O;D2:2]-[C;D3:3](-[C;D2:4]-[C;D2:5])-[O;D2:6]>>[C;D4:1]-[O;D1:2].[C;D2:3](=[C;D2:4]-[C;D2:5])-[O;D2:6]$[C;D1:1]-[C;D4:2](-[C;D1:3])(-[O;D1:4])-[C;D3:5]>>[C;D1:1]-[Mg;D2:7]-[Br;D1:6].[C;D1:3]-[C;D2:11]-[O;D2:10]-[C:9]-[C:8].[C;D3:2](=[O;D1:4])(-[C;D3:5])-[O;D2:13]-[C;D1:12]	1	1	4233	CC(C)(OC1CCCCO1)c1ccccc1Br
[C;D4:1]-[O;D2:2]-[C;D3:3](:[C;D2:4]):[C;D2:5]>>[C;D3:3](:[C;D2:4])(:[C;D2:5])-[F;D1:6].[C;D4:1]-[O;D1:2]$[C;D2:1]-[N;D3:2](-[C;D2:3]-[C;D2:4])-[C;D2:6]-[C;D2:5]>>[C;D2:3](-[C;D2:4])-[Br;D1:7].[C;D2:5]-[C;D2:6]-[Br;D1:8].[C;D2:1]-[N;D1:2]	1	1	6266	CC(C)(CN1CCCCC1)Oc1ccc([N+](=O)[O-])cc1
[C;D4:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[C;D4:1]-[O;D1:2]$[C;D4:1]-[O;D1:2]>>[C;D4:1]-[O;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	1	1	3192	CC(=O)NC12CC(OC(=O)c3ccccc3OC(C)=O)(C1)C2
[C;D4:1]-[O;D2:2]-[C;D3:3]-1-[C;D2:4]-[C;D2:5]-[C;D2:6]-[C;D2:7]-[O;D2:8]-1>>[C;D2:3]-1-[C;D2:4]-[C;D2:5]-[C;D2:6]=[C;D2:7]-[O;D2:8]-1.[C;D4:1]-[O;D1:2]$[C;D3:1]-[O;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1)-[Cl;D1:9].[C;D3:1]-[O;D1:2]	1	1	9010	C[C@@H](Oc1nc(Cl)ncc1I)C(C)(C)OC1CCCCO1
